movie_id,title,tags1
5708,Control,control is the biography of joy division lead singer ian curtis taking his story from schoolboy days of 1973 to his suicide on the eve of the bands first american tour in 1980 samriley samanthamorton alexandramarialara joeanderson jamesanthonypearson tobykebbell craigparkinson harrytreadaway matthewmcnulty andrewsheridan robertshelly richardbremmer tanyamyers tanyamyers marthamyerslowe maryjorandle bennaylor margaretjackman johncooperclarke georgenewton davidwhittington angusaddenbrooke nicolaharrison junealliss timplester herbertgrnemeyer laurachambers josephmarshall monicaaxelsson lotticloss joannaswain eadywilliams antoncorbijn drama manchestercity medicine newlove epilepsy wife punk recordingcontract recordproducer recordlabel music independentfilm extramaritalaffair musicband
218,The Terminator,in the postapocalyptic future reigning tyrannical supercomputers teleport a cyborg assassin known as the terminator back to 1984 to kill sarah connor whose unborn son is destined to lead insurgents against 21st century mechanical hegemony meanwhile the humanresistance movement dispatches a lone warrior to safeguard sarah can he stop the virtually indestructible killing machine arnoldschwarzenegger michaelbiehn lindahamilton paulwinfield lancehenriksen bessmotta earlboen rickrossovich billpaxton brianthompson francocolumbu dickmiller joefarago shawnschepps brucemkerner bradrearden williamwisherjr kenfritz hettielynnehurtes philipgordon stanyale lesliemorris hughfarrington harrietmedin jamesralston waynestone johnebristol patrickpinney gregrobbins mariannemuellerleile mariangreen jrandolphharrison darrellmapson jamescameron action thriller sciencefiction savingtheworld artificialintelligence rebel cyborg shotgun killerrobot sunglasses dystopia carchase lasergun urbansetting futurewar
338,"Good bye, Lenin!",an affectionate and refreshing eastwestgermany comedy about a boy whos mother was in a coma while the berlin wall fell and when she wakes up he must try to keep her from learning what happen since she was an avid communist supporter to avoid shocking her which could lead to another heart attack danielbrhl katrinsass chulpankhamatova mariasimon florianlukas alexanderbeyer burghartklauner michaelgwisdek christineschorn jrgenholtz jochenstern stefanwalz eberhardkirchberg hansuwebauer jrgenvogel elkewerner wolfgangbecker comedy drama romance bureaucracy berlinwall policestate coma lossofmother wifehusbandrelationship patriotism germandemocraticrepublic socialism newsbroadcast lossoffather lenin single filmescontraocomunismo
21641,The Damned United,taking over leeds united brian cloughs abrasive approach and his clear dislike of the players dirty style of play make it certain there is going to be friction glimpses of his earlier career help explain both his hostility to previous manager don revie and how much he is missing righthand man peter taylor michaelsheen timothyspall colmmeaney jimbroadbent mauriceroeves stephengraham henrygoodman markbazeley gilesalderson martincompston davidroper jimmyreddington petermcdonald oliverstokes ryanday ralphineson elizabethcarling brianmccardie sydneywade joedempsie markcameron colinharris liamthomas terenceharvey paulbown gillianwaugh tomhooper drama england leedsunited sport brighton soccer cup derbycounty management soccerteam
10925,The Return of the Living Dead,when a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air the vapors cause the dead to reanimate as they go on a rampage seeking their favorite food brains clugulager jameskaren doncalfa thommathews johnphilbin linneaquigley jewelshepard miguelanezjr beverlyrandolph brianpeck markventurini jonathanterry cathleencordell drewdeighan jamesdalesandro danobannon comedy horror femalenudity crematorium nudity punk company independentfilm undead decapitation zombie paramedic attic cemetary dismemberment warehouse stairs nightofthelivingdead walkingdead louisville
2293,Mallrats,both dumped by their girlfriends two best friends seek refuge in the local mall jasonlee jeremylondon shannendoherty claireforlani benaffleck joeylaurenadams michaelrooker jasonmewes kevinsmith priscillabarnes renehumphrey ethansuplee stanlee brianohalloran svenolethorsen scottmosier waltflanagan bryanjohnson kevinsmith romance comedy sex gameshow slacker shopping mall exboyfriendexgirlfriendrelationship jayandsilentbob silentman coke bandleader aftercreditsstinger
621,Grease,australian good girl sandy and greaser danny fell in love over the summer but when they unexpectedly discover theyre now in the same high school will they be able to rekindle their romance despite their eccentric friends johntravolta olivianewtonjohn stockardchanning jeffconaway didiconn barrypearl michaeltucci kellyward jamiedonnelly dinahmanoff evearden eddbyrnes sidcaesar dodygoodman susanbuckner ellentravolta annettecharles dennisstewart joanblondell eddiedeezen fannieflagg lorenzolamas frankieavalon randalkleiser romance flyingcar streetgang running graduation musical rivalry gossip makeover basedonstagemusical automobileracing nostalgic greaser wolfwhistle schooldance animatedcredits peprally wrongsideofthetracks mooning schoolprincipal
792,Platoon,as a young and naive recruit in vietnam chris taylor faces a moral crisis when confronted with the horrors of war and the duality of man tomberenger charliesheen willemdafoe forestwhitaker johncmcginley kevindillon johnnydepp francescoquinn richardedson keithdavid markmoses chrispedersen oliverstone corkeyford coreyglover boborwig davidneidorf tonytodd kevineshelman jamesterrymcilvain ivankane paulsanchez daledye nicknicholson warrenmclean hgordonboos bradcassini robertrockgalotti erichahn henrystrzalkowski reggiejohnson oliverstone drama war action famousscore hero mine vietnamwar village gore jungle fword soldier battle combat 1960s
1777,Fahrenheit 9/11,michael moores view on what happened to the united states after september 11 and how the bush administration allegedly used the tragic event to push forward its agenda for unjust wars in afghanistan and iraq robertdeniro michaelmoore georgewbush benaffleck steviewonder algore saddamhussein georgehwbush rickymartin osamabinladen larryking billclinton donaldrumsfeld condoleezzarice tonyblair britneyspears colinpowell michaelmoore documentary usapresident jihad saudiarabia waronterror iraq government war steelhelmet conspiracytheory
642,Butch Cassidy and the Sundance Kid,in late 1890s wyoming butch cassidy is the affable clever and talkative leader of the outlaw hole in the wall gang his closest companion is the laconic deadshot sundance kid as the west rapidly becomes civilized the law finally catches up to butch sundance and their gang chased doggedly by a special posse the two decide to make their way to south america in hopes of evading their pursuers once and for all paulnewman robertredford katharineross strothermartin henryjones jeffcorey georgefurth clorisleachman tedcassidy kennethmars donnellyrhodes jodygilbert timothyscott donkeefer charlesdierkop panchocrdova nelsonolmsted paulbryar samelliott charlesakins ericsinclair georgeroyhill history drama western crime wyoming historicalfigure lootsharing
433,Mary Poppins,the movie combines a diverting story songs color and sequences of live action blended with the movements of animated figures mary poppins is a kind of supernanny who flies in with her umbrella in response to the request of the banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again julieandrews dickvandyke davidtomlinson glynisjohns hermionebaddeley retashaw karendotrice matthewgarber elsalanchester arthurtreacher reginaldowen edwynn janedarwell arthurmalet jameslogan donbarclay almalawton marjorieeaton marjoriebennett larrithomas robertstevenson comedy family fantasy londonengland dancing parentskidsrelationship bank brothersisterrelationship famousscore confidence nanny laughing magic chimneysweeper musical liveactionandanimation
16619,Ordinary People,beth calvin and their son conrad are living in the aftermath of the death of the other son conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt he is in therapy beth had always preferred his brother and is having difficulty being supportive to conrad calvin is trapped between the two trying to hold the family together donaldsutherland marytylermoore juddhirsch timothyhutton memmetwalsh elizabethmcgovern dinahmanoff fredriclehne jamessikking basilhoffman scottdoebler quinnkredeker mariclarecostello megmundy elizabethhubbard adambaldwin richardwhiting robertredford drama posttraumaticstressdisorder depression suicideattempt grief dysfunctionalfamily guilt deathofson grieving
1725,West Side Story,in the slums of the upper west side of manhattan new york a gang of polishamerican teenagers called the jets compete with a rival gang of recently immigrated puerto ricans the sharks to own the neighborhood streets tensions are high between the gangs but two kids one from each rival gang fall in love leading to tragedy nataliewood richardbeymer russtamblyn ritamoreno georgechakiris simonoakland nedglass williambramley tuckersmith tonymordente davidwinters eliotfeld bertmichaels davidbean robertbanas scooterteague harveyevans tommyabbott susanoakes ginatrikonis caroledandrea josedevega jaynorman gustrikonis eddieverso jaimerogers larryroquemore robertethompson nicknavarro rudydelcampo andretayir yvonneothon suziekaye joannemiya johnastin pennysanton robertwise crime drama music slum streetgang loveatfirstsight showdown puertorican immigrant highway forbiddenlove musical rivalry feud interracialrelationship sondheim attemptedrape policeman basedonstagemusical obsessivelove liftingfemaleinair younglove moderndayadaptation shakespeareinmoderndress
11977,Caddyshack,at an exclusive country club an ambitious young caddy danny noonan eagerly pursues a caddy scholarship in hopes of attending college and in turn avoiding a job at the lumber yard in order to succeed he must first win the favour of the elitist judge smails and then the caddy golf tournament which smails sponsors chevychase rodneydangerfield tedknight michaelokeefe billmurray sarahholcomb scottcolomby cindymorgan danresin henrywilcoxon elaineaiken albertsalmi annryerson briandoylemurray hamiltonmitchell peterberkrot johnfbarmonjr loiskibbee brianmcconnachie scottpowell anncrilley cordisheard scottsudden jackiedavis thomasacarlin minervascelza kennethburritt rebeccaburritt barbarakeegan scottjackson ronfrank patriciawilcox debifrank tonygulliver kimbordeaux lorilowe marcusbreece markchiriboga fredbuch frankschuller melpape margemckenna brucemclaughlin dennismccormack violetramis judyarman drdow paigecoffman donnamwiggin jameshotchkiss debbiehoward douglaskenney johnmurray tedswanson annaupstrom haroldramis comedy golf underwear sport golfcourse gopher
20322,The Brothers,this is the story of four africanamerican yuppies a banker a doctor a lawyer and a playboy who call themselves the brothers when the playboy gets engaged the other three friends find themselves having to come to terms with their own issues of commitment and honesty morrischestnut dlhughley billbellamy shemarmoore tatyanaali jeniferlewis tamalajones gabrielleunion garyhardwick comedy drama romance independentfilm trackandfield gangsterrap
16158,The Wood,in the panicky uncertain hours before his wedding a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middleclass africanamerican neighborhood of inglewood california flashing back to the twentysomething trios childhood exploits the memories capture the mood and nostalgia of the 80s era omarepps richardtjones tayediggs malindawilliams seannelson duanefinley trentcameron deaundrebonds tamalajones sanaalathan lisarayemccoy rickfamuyiwa comedy drama romance
629,The Usual Suspects,held in an la interrogation room verbal kint attempts to convince the feds that a mythic crime lord keyser soze not only exists but was also responsible for drawing him and his four partners into a multimillion dollar heist that ended with an explosion in san pedro harbor  leaving few survivors verbal lures his interrogators with an incredible story of the crime lords almost supernatural prowess stephenbaldwin gabrielbyrne chazzpalminteri kevinpollak petepostlethwaite kevinspacey suzyamis giancarloesposito beniciodeltoro danhedaya paulbartel carlbressler christineestabrook clarkgregg morganhunter louislombardi frankmedrano rongilbert bryansinger drama crime thriller law relatives theft criminal criminalmastermind hungarian sibling
10160,A Nightmare on Elm Street 5: The Dream Child,alice having survived the previous installment of the nightmare series finds the deadly dreams of freddy krueger starting once again this time the taunting murderer is striking through the sleeping mind of alices unborn child his intention is to be born again into the real world the only one who can stop freddy is his dead mother but can alice free her spirit in time to save her own son robertenglund lisawilcox erikaanderson valoriearmstrong michaelashton kellyjominter dannyhassel nicholasmele joeseely burrdebenning clarencefelder beatriceboepple mattborlenghi noblecraig erdavies bethdepatie willegan staceyelliott stevengrives whithertford jenniferhonneus jakejacobs annielamaje gerryloew karamarie roxannemayweather donmaxwell johnrmurray marnettepatterson cameronperry marcsiegler michaelbaileysmith patsturges cesaranthonytorres petertrencher wallygeorge ronarmstrong tednugent rudysarzo jilladler victorahaddox jamesvallo ericsinger stephenhopkins horror thriller nun baby monster asylum nightmare supernatural resurrection vision torture pregnancy birth disfigurement fetus womb dreams
11452,National Lampoon’s Van Wilder,van wilder has been attending college for far too many years and is scared to graduate but vans father eventually realizes what is going on when he stops paying his sons tuition fees van must come up with the money if he wants to stay in college so he and his friends come up with a great fundraising idea  throwing parties however when the college magazine finds out and reporter gwen is sent to do a story on van wilder things get a little complicated ryanreynolds tarareid timmatheson kalpenn simonhelberg teckholmes deonrichmond alexburns paulgleason danielcosgrove emilyrutherfurd kimsmith lydiahull waltbecker comedy romance malenudity femalenudity sex college lockerroom doggystyle flirting expos pug bonbon fraternitypledge greekletter laxative
12163,The Wrestler,aging wrestler randy the ram robinson is long past his prime but still ready and rarin to go on the prowrestling circuit after a particularly brutal beating however randy hangs up his tights pursues a serious relationship with a longinthetooth stripper and tries to reconnect with his estranged daughter but he cant resist the lure of the ring and readies himself for a comeback mickeyrourke marisatomei evanrachelwood markmargolis toddbarry judahfriedlander ernestmiller ajaynaidu wassstevens johndleo greggbello dylankeithsummers donnettalaviniagrays arminamiri marciajeankurtz ryanlynn michaeldrayer alyssabresnahan vernoncampbell bernadettepenotti johnnyvaliant ronkillings giovanniroselli robertdsiegel scottfranklin sylviakauders rebeccadarke ejcarroll abrahamaronofsky charlottearonofsky jencohn tyronescott douglascrosby larrymercer jontrosky brianheffron claudiocastagnoli davidjohnmarkland jessliaudin charlesrenner alexwhybrow oliviabaseman sakinahbingham mattcannon peterconboy evanginzburg ryantygh brandondicamillo annakarineskilsson corykastle robertoppel piperkenny michaelmarino rafaelaochoa billwalters ericsantamaria erikasmith paulthornton benvanbergen emmanuelyarborough andrewanderson pappadon jaysantana robertstrauss nickberk darnellkittrell natehatred lloydanoai jamarshipman jamesmanley johncorson dustinhoward stevenhaworth kristophercope darrenaronofsky drama romance supermarket heartattack ambition daughter wrestling sport stripper steroids fame barbedwire wrestler redemption
32275,Duel in the Sun,beautiful halfbreed pearl chavez becomes the ward of her dead fathers first love and finds herself torn between her sons one good and the other bad jenniferjones josephcotten gregorypeck lionelbarrymore herbertmarshall lilliangish walterhuston charlesbickford harrycarey joantetzel tillylosch butterflymcqueen scottmckay ottokruger sidneyblackmer kingvidor western halfbreed
13785,Best in Show,the tension is palpable the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across america prepare to take part in what is undoubtedly one of the greatest events of their lives  the mayflower dog show the canine contestants and their owners are as wondrously diverse as the great country that has bred them jaybrazeau parkerposey michaelhitchcock catherineohara eugenelevy bobbalaban willsasso stephenemiller christopherguest michaelmckean johnmichaelhiggins colincunningham fredwillard jennifercoolidge janelynch larrymiller rachaelharris edbegleyjr christopherguest comedy illinois petshop poodle independentfilm mockumentary terrier kimono
1103,Escape from New York,in 1997 the island of manhattan has been walled off and turned into a giant maximum security prison within which the countrys worst criminals are left to form their own anarchic society however when the president of the united states crash lands on the island the authorities turn to a former soldier and current convict snake plissken to rescue him kurtrussell leevancleef ernestborgnine donaldpleasence isaachayes harrydeanstanton adriennebarbeau tomatkins frankdoubleday johnstrobel seasonhubley charlescyphers johncothranjr georgebuckflower johncarpenter sciencefiction action taxi streetgang usapresident warveteran hostage kidnapping liberationofprisoners antihero gangsterboss dystopia policeoperation attempttoescape cyberpunk reluctanthero
36739,School Daze,in the south of the united states are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent samuelljackson laurencefishburne giancarloesposito tishacampbellmartin ossiedavis joeseneca artevans ellenholly billnunn spikelee kyme joielee jasmineguy cassidavis greggburge kasilemmons branfordmarsalis spikelee comedy drama musical
14144,Daddy Day Camp,seeking to offer his son the satisfying summer camp experience that eluded him as a child the operator of a neighborhood daycare center opens his own camp only to face financial hardship and stiff competition from a rival camp cubagoodingjr tamalajones paulrae lochlynmunro richardgant talongackerman fredsavage comedy family competition grandfathergrandsonrelationship vomit summercamp toilet rivalry colonel
10622,Mr. Nice Guy,a chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape jackiechan richardnorton mikilee gabriellefitzpatrick karenmclymont vincepoletto barryotto peterhoughton peterlindsay davidno rachelblakely sammohung emilchow joycegodenzi richardhuggett sammohung crime action comedy journalist martialarts cook drugdealer
13370,A Mighty Wind,in a mighty wind director christopher guest reunites the team from best in show and waiting for guffman to tell tell the story of 60sera folk musicians who inspired by the death of their former manager get back on the stage for one concert in new york citys town hall bobbalaban christopherguest johnmichaelhiggins eugenelevy janelynch michaelmckean catherineohara parkerposey harryshearer fredwillard larrymiller edbegleyjr rachaelharris jennifercoolidge pauldooley donlake deborahtheaker billcobbs michaelmantell michaelhancock christopherguest comedy music mockumentary folksinger
11191,Mystic Pizza,three teenage girls come of age while working at a pizza parlor in mystic connecticut annabethgish juliaroberts lilitaylor vincentdonofrio williamrmoses adamstorke mattdamon conchataferrell donaldpetrie comedy drama romance independentfilm commitment lobster portugueseamerican
10215,Sliding Doors,gwyneth paltrow plays london publicist helen effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment love romantic entanglements deception trust friendship comedy all come into focus as the two stories shift back and forth overlap and surprisingly converge gwynethpaltrow johnhannah johnlynch jeannetripplehorn zaraturner douglasmcferran paulbrightwell ninayoung virginiamckenna kevinmcnally theresakartell christophervilliers terryenglish paulstacey peterhowitt joannaroth neilstuke evelynduah lindabroughton pipmiller peterhowitt comedy drama fantasy romance doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality
25066,Tales from the Hood,a strange funeral director tells four strange tales of horror with an african american focus to three drug dealers he traps in his place of business clarencewilliamsiii corbinbernsen davidalangrier wingshauser duanewhitaker joetorry tomwright michaelmassee artevans rogerguenveursmith paulajaiparker rustycundieff rosalindcash deaundrebonds anthonygriffith rickdean samuelmonroejr brandonhammond dondowe moonjones brendenrichardjefferson dawngilliam aprilbarnett rickyharris darinscott markchristopherlawrence liraangel kamauholloway tuckjohnporter tuckjohnporter rustycundieff crime horror thriller prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome
1523,The Last King of Scotland,young scottish doctor nicholas garrigan decides its time for an adventure after he finishes his formal education so he decides to try his luck in uganda and arrives during the downfall of president obote general idi amin comes to power and asks garrigan to become his personal doctor forestwhitaker jamesmcavoy simonmcburney gilliananderson kerrywashington davidoyelowo abbymukiibinkaaga adamkotz barbararafferty davidashton sarahnagayi stephenrwangyezi samokelo dickstockley martinaamati chriswilson kevinmacdonald drama dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship
11361,Halloween 5: The Revenge of Michael Myers,presumed dead after a shootout with the haddonfield police michael myers is secretly nursed back to health  and returns a year later to kill again and once more targets his young niece jamie jamie is now recovering in the local childrens hospital after attacking her stepmother and losing her voice her mental link with her evil uncle may be the key to uprooting her family tree donaldpleasence danielleharris elliecornell beaustarr donshanks jeffreylandman tamaraglynn jonathanchapin matthewwalker wendyfoxworth bettycarvalho troyevans frankiecomo davidursin harperroisman karenalston maxrobinson fentonquinn gregorynicotero dominiqueotheningirard horror thriller sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers
92591,Bernie,in this true story in the tiny rural town of carthage tx assistant funeral director bernie tiede was one of the towns most beloved residents everyone loved and appreciated bernie and it came as no surprise when he befriended marjorie nugent an affluent widow who was as well known for her sour attitude as her fortune until that day news came that marjorie nugent had been dead for some time and bernie tiede was being charged with the murder jackblack shirleymaclaine matthewmcconaughey bradycoleman tommygkendrick rickdial monaleefultz daledudley grantjames christianstokes richardrobichaux julierickson mikaodom jacquibloom veronicaorosco garyteague valeriefrazee sonnycarldavis richardlinklater comedy crime drama prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger
57612,Dolphins and Whales: Tribes of the Ocean,this documentary goes to coral reefs of the bahamas and the waters of the kingdom of tonga for a close encounter with the surviving tribes of the ocean wild dolphins and belugas the love of a humpback mother for her newborn calf the singing humpback males an orca the mighty king of the ocean and the gentle manatee littleknown aspects of these creatures capable of sophisticated communication and social interaction documents the life of these graceful majestic yet endangered sea creatures darylhannah charlotterampling jeanjacquesmantello documentary dolphin whale killerwhale imax 3d manatee conservation
12509,Pollock,in august of 1949 life magazine ran a banner headline that begged the question jackson pollock is he the greatest living painter in the united states the film is a look back into the life of an extraordinary man a man who has fittingly been called an artist dedicated to concealment a celebrity who nobody knew as he struggled with selfdoubt engaging in a lonely tugofwar between needing to express himself and wanting to shut the world out pollock began a downward spiral edharris marciagayharden tombower jenniferconnelly budcort johnheard valkilmer davidleary robertknott stephanieseymour mollyregan sadathompson eulalascheel matthewsussman amymadigan everettquinton annabellegurwitch johnrothman kennyscharf tommcguinness jeffreytambor katherinewallach cassandraclewicki sloaneshelton eduardomachado mossroberts robertoneill isabelletownsend jenniferpiech rebeccawisocky lindaemond tonypalazzolo barbaragarrick davidcale clairebeckman stephenbeach jilljackson donnamitchell sondrajablonski frankwood julieannarose kyletimothysmith aprilpetroski nicholaspetroski noahpetroski norbertweisser sallymurphy boblharris johnmadigan matthewhartlandfield johnnesci edharris drama romance artist success relationshipproblems alcoholism independentfilm fallinginlove
15256,200 Cigarettes,a collection of twentysomethings try to cope with relationships loneliness desire and their individual neuroses benaffleck caseyaffleck davechappelle katehudson janeanegarofalo courtneylove jaymohr nicoleariparker marthaplimpton christinaricci paulrudd risabramongarcia comedy drama romance newyearseve independentfilm relationship womandirector lowereastside
83686,The Words,the words follows young writer rory jansen who finally achieves long sought after literary success after publishing the next great american novel theres only one catch  he didnt write it as the past comes back to haunt him and his literary star continues to rise jansen is forced to confront the steep price that must be paid for stealing another mans work and for placing ambition and success above lifes most fundamental three words bradleycooper zoesaldana jeremyirons dennisquaid oliviawilde jksimmons johnhannah zeljkoivanek benbarnes michaelmckean noraarnezeder ronrifkin gianpaolovenuta lizstauber keevalynk brianklugman drama thriller plagiarizedbook stolennovel plagiarizednovel aspiringwriter
80304,Casa De Mi Padre,scheming of a way to save their fathers ranch the alvarez brothers find themselves in a war with mexicos most feared drug lord willferrell gaelgarcabernal gnesisrodrguez diegoluna efrenramirez nickofferman marianngavelo adrianmartinez alejandropatino pedroarmendrizjr mattpiedmont comedy western mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger
28053,City Island,the rizzos a family who doesnt share their habits aspirations and careers with one another find their delicate web of lies disturbed by the arrival of a young excon brought home by vince the patriarch of the family who is a corrections officer in real life and a hopeful actor in private andygarca juliannamargulies stevenstrait dominikgarcalorido ezramiller alanarkin emilymortimer louisestratten carriebakerreynolds hopeglendonross louismustillo raymonddefelitta drama comedy secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair
67913,The Guard,two policemen must join forces to take on an international drug smuggling gang  one an unorthodox irish policeman and the other a straitlaced fbi agent sergeant gerry boyle is an eccentric smalltown cop with a confrontational and crass personality and a subversive sense of humor a longtime policeman in county galway boyle is a maverick with his own moral code he has seen enough of the world to know there isnt much to it and has had plenty of time to think about it when a fellow police officer disappears and boyles small town becomes key to a large drug trafficking investigation he is forced to at least feign interest when dealing with the humorless fbi agent wendell everett assigned to the case brendangleeson doncheadle liamcunningham markstrong katarinacas davidwilmot rorykeenan laurencekinlan dominiquemcelligott sarahgreene fionnulaflanagan garylydon markohalloran davidpearse johnmichaelmcdonagh action comedy thriller crime prostitute blackmail drugsmuggle ruralireland dryhumour
13991,College,a wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen drakebell andrewcaldwell andreemoss carolynmoss wendytalley nickzano kevincovais nathaliewalker alonatal ryanpinkston camillemana haleybennett tracymulholland marissadonofrio garyowen zachcregger vernetroyer toddvoltz brandicoleman debhagan comedy sexuality college girlfriend vomit celebration fraternity fratparty
1443,The Virgin Suicides,a group of male friends become obsessed with five mysterious sisters who are sheltered by their strict religious parents jameswoods kathleenturner kirstendunst joshhartnett michaelpar scottglenn dannydevito ajcook hannahall lesliehayman chelseswain jonathantucker noah40shebib anthonydesimone leekagan robertschwartzman haydenchristensen kristinfairlie giovanniribisi joedinicol sofiacoppola drama romance michigan 1970s youth family womandirector
8545,Little Voice,after the death of her father little voice or lv becomes a virtual recluse never going out and hardly ever saying a word she just sits in her bedroom listening to her fathers collection of old records of shirley bassey marilyn monroe and various other famous female singers but at night time lv sings imitating these great singers with surprising accuracy one night she is overheard by one of her mothers boyfriends who happens to be a talent agent he manages to convince her that her talent is special and arranges for her to perform at the local night club but several problems arise brendablethyn michaelcaine ewanmcgregor janehorrocks jimbroadbent annettebadland philipjackson adamfogerty fredfeast grahamturner dickvanwinkle karengregory jameswelsh alexnorton howardgrace markherman comedy drama parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon
19556,Miss March,a young man awakens from a fouryear coma to hear that his once virginal highschool sweetheart has since become a centerfold in one of the worlds most famous mens magazines he and his sexcrazed best friend decide to take a crosscountry road trip in order to crash a party at the magazines legendary mansion headquarters and win back the girl zachcregger trevormoore raquelalessi craigrobinson mollystanton carriekeagan sladepearce evemauro alexisraben remythorne hughmhefner carlajimenez cedricyarbrough geoffmeed windellmiddlebrooks lindsayschoneweis davidwells brittenkelley tanjareenmartin barrysigismondi alexdonnelley chrisgann lyndsayhaldorson zachcregger comedy romance sex firsttime virgin roadtrip playboy duringcreditsstinger
231576,Wish I Was Here,aidan bloom a struggling actor father and husband is 35 years old and still trying to find a purpose for his life he and his wife are barely getting by financially and aidan passes his time by fantasizing about being the great futuristic spaceknight hed always dreamed hed be as a little kid when his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs aidan reluctantly agrees to attempt to homeschool them through teaching them about life his way aidan gradually discovers some of the parts of himself he couldnt find zachbraff katehudson joeyking piercegagnon donaldfaison mandypatinkin ashleygreene jimparsons alexanderchaplin joshgad lesliedavidbaker jamesavery atoessandoh markthudium allanrich michaelweston codysullivan brucenozick mattwinston taylorbagley jenniferterry jackiejohnson bobclendenin silviacuriel nicholegalicia charlie andrewanderson zachbraff drama comedy jew independentfilm homeschooling family strugglingactor
16172,Simply Irresistible,after her mothers death mediocre chef amanda shelton is having trouble attracting customers to her familys restaurant while shopping for ingredients she is given a magical crab by mysterious gene oreilly afterward amandas dishes suddenly become excellent inducing strong emotional reactions in everyone who eats them tom bartlett who is preparing to open his own eatery tries her cooking and falls in love sarahmichellegellar seanpatrickflanery dylanbaker patriciaclarkson lawrencegilliardjr christopherdurang bettybuckley olekkrupa amandapeet alexdraper drewnieporent anthonyruivivar andrewmcfarlane stevenskybell phyllissomerville marktarlov comedy restaurant departmentstore kitchen love crab chef irresistible
13403,Hedwig and the Angry Inch,a transexual punk rock girl from east berlin tours the us with her rock band as she tells her life story and follows the exboyfriendbandmate who stole her songs johncameronmitchell miriamshor stephentrask theodoreliscinski robcampbell michaelaronov andreamartin michaelpitt mauricedeanwint benmayergoodman albertawatson genepyrz sookyinlee johncameronmitchell comedy music transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager
15797,Only the Strong,former green beret louis stevens returns to his hometown of miami after completing military service in brazil only to learn that his old high school has become a haven for gangs and drug dealers after stevens uses his capoeira skills to kick several drug dealers off of the school property kerrigan one of stevens old teachers sees the impact that stevens has on the students kerrigan gives him the task of teaching capoeira to a handful of the worst atrisk students at the school markdacascos geoffreylewis staceytravis pacochristianprieto toddsusman jeffreyandersongunter richardcoca frankdux sheldonlettich action
347764,Goddess of Love,enter into a baroque vortex of madness when an emotionally unstable woman is shattered after tremendous heartbreak brian was the love of venus life and the thought of him having an affair with another woman begins her volatile descent into the dark side of psychosexual insanity alexiskendra elizabethsandy mondascott woodynaismith raygrady richardvelton hughwestbourne rachelalig deanaricks jonknautz mystery drama thriller horror
13537,Shattered Glass,factbased 2003 drama about the young journalist stephen glass who got a job at the new republic in 1995 and for three years fabricated at least half of the stories he wrote haydenchristensen petersarsgaard chlosevigny rosariodawson melanielynskey hankazaria stevezahn markblum chaddonella chaddonella lukekirby casanvar tedkotcheff michelescarabelli carolinegoodall brittanydrisdelle isabellechampeau simoneelisegirard billyray drama history
20794,Novocaine,a dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs chelcieross stevemartin lauradern lynnethigpen pollynoonan helenabonhamcarter jobecerny eliaskoteas yasenpeyankov scottcaan tericotruzzola lucinapaquet prestonmaybank sallykao quincywong georgelugg tylerrostenkowski tommilanovich karolkent keithdavid eddiebosmithjr maryannchilders richkomenich jameschisem josephfkosala ericlane royhytower kwameamoaku christianstolte lenbajenski mindybell roderickpeeples kevinbacon edcray christopherglasgow marcellorobinson deanteaster davidatkins comedy crime thriller murder independentfilm drug dentist
31064,The Business of Strangers,julie styron thinks she is going to be fired but instead discovers that she is being promoted trapped in an airport hotel she wants to celebrate but finds only the company of her young assistant paula murphy as the night progresses the two women get to know each other they flirt they drink they lie personal flaws are revealed and exposed but at the end of the night their relationship turns and becomes a complex battle of power authority and wit juliastiles stockardchanning frederickweller marcusgiamatti jackhallett patrickstettner drama thriller rape sex airport authority assistant power revenge independentfilm trust
